prefectureCode,prefectureName,schoolName,area,department,fiscalYear,quota,finalApplicants,finalRate,sourceUrl,docTitle,fetchedAt
chiba,千葉県,流山おおたかの森,,普通科,令和7年度（2025年度）,320,429,1.34,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,流山おおたかの森,,国際コミュニケーション科,令和7年度（2025年度）,40,44,1.1,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,流山南,,普通科,令和7年度（2025年度）,280,271,0.97,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,流山北,,普通科,令和7年度（2025年度）,200,163,0.82,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,野田中央,,普通科,令和7年度（2025年度）,320,320,1,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,清水,,食品科学科,令和7年度（2025年度）,40,38,0.95,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,清水,,機械科・電気科・環境化学科,令和7年度（2025年度）,120,94,0.78,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,関宿,,普通科,令和7年度（2025年度）,120,29,0.24,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,我孫子,,普通科,令和7年度（2025年度）,320,342,1.07,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,我孫子東,,普通科,令和7年度（2025年度）,200,166,0.83,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,白井,,普通科,令和7年度（2025年度）,240,244,1.02,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,印旛明誠,,普通科,令和7年度（2025年度）,200,229,1.15,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,成田西陵,,園芸科,令和7年度（2025年度）,40,44,1.1,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,成田西陵,,土木造園科,令和7年度（2025年度）,40,31,0.78,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,成田西陵,,食品科学科,令和7年度（2025年度）,40,44,1.1,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,成田西陵,,情報処理科,令和7年度（2025年度）,40,46,1.15,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,成田国際,,普通科,令和7年度（2025年度）,200,275,1.38,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,成田国際,,国際科,令和7年度（2025年度）,120,158,1.32,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,成田北,,普通科,令和7年度（2025年度）,280,259,0.93,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,下総,,園芸科,令和7年度（2025年度）,40,16,0.4,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,下総,,自動車科,令和7年度（2025年度）,40,15,0.38,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,下総,,情報処理科,令和7年度（2025年度）,40,11,0.28,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,富里,,普通科,令和7年度（2025年度）,160,167,1.04,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐倉,,普通科,令和7年度（2025年度）,280,361,1.29,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐倉,,理数科,令和7年度（2025年度）,40,57,1.43,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐倉東,,普通科,令和7年度（2025年度）,160,185,1.16,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐倉東,,調理国際科,令和7年度（2025年度）,40,48,1.2,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐倉東,,服飾デザイン科,令和7年度（2025年度）,40,37,0.93,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐倉西,,普通科,令和7年度（2025年度）,160,168,1.05,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,八街,,総合学科,令和7年度（2025年度）,120,123,1.03,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,四街道,,普通科,令和7年度（2025年度）,320,403,1.26,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,四街道北,,普通科,令和7年度（2025年度）,240,297,1.24,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐原,,普通科,令和7年度（2025年度）,240,249,1.04,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐原,,理数科,令和7年度（2025年度）,40,17,0.43,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,佐原白楊,,普通科,令和7年度（2025年度）,200,208,1.04,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,小見川,,普通科,令和7年度（2025年度）,160,131,0.82,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,多古,,普通科,令和7年度（2025年度）,80,47,0.59,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,多古,,園芸科,令和7年度（2025年度）,40,22,0.55,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,銚子,,普通科,令和7年度（2025年度）,120,114,0.95,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,銚子商業,,商業科・情報処理科,令和7年度（2025年度）,200,184,0.92,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,銚子商業,,海洋科,令和7年度（2025年度）,40,16,0.4,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,旭農業,,畜産科,令和7年度（2025年度）,40,16,0.4,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,旭農業,,園芸科,令和7年度（2025年度）,40,23,0.58,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,旭農業,,食品科学科,令和7年度（2025年度）,40,31,0.78,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
chiba,千葉県,東総工業,,電子機械科,令和7年度（2025年度）,40,45,1.13,https://www.pref.chiba.lg.jp/kyouiku/shidou/press/2024/koukou/documents/r7kakuippan.pdf,千葉県教育委員会 令和7年度公立高等学校一般入学者選抜等志願者確定数一覧＜その1〜6＞（掛-1・chiba横展開第1弾・全日制完結）,2026-08-07
